,i,contrast_0,homogeneity_0,correlation_0,dissimilarity_0,energy_0,contrast_45,homogeneity_45,correlation_45,dissimilarity_45,energy_45,contrast_90,homogeneity_90,correlation_90,dissimilarity_90,energy_90,contrast_135,homogeneity_135,correlation_135,dissimilarity_135,energy_135
23,Im001_1.tif,10.622264105058365,0.3807478797672823,0.9851161831525609,2.2923455739299614,0.06349480816233888,20.687591552734375,0.30216052562120943,0.9710579300595589,3.165283203125,0.055418861059715566,14.25869406614786,0.35842411329681984,0.9800291020057471,2.564597519455253,0.06090014276590527,21.385025024414062,0.2975765546166681,0.9700818874157136,3.2322540283203125,0.05512599893560133
24,Im026_1.tif,10.515077821011674,0.36958387471615256,0.9858540702346178,2.3377614299610903,0.05478675214465088,21.059280395507812,0.2845312370224822,0.9716809403465209,3.3065948486328125,0.04718369425180164,13.563320768482487,0.3455828098697634,0.9817547722755928,2.5893117704280155,0.05243096444166506,20.452926635742188,0.28541447917389806,0.9724961919250052,3.2719879150390625,0.0472237470910109
25,Im002_1.tif,12.263557879377434,0.3626841449350986,0.9853802572303754,2.4610590953307394,0.053117566455674926,23.879135131835938,0.28082304269228364,0.9715694238267717,3.4382476806640625,0.045929407516735035,14.673683730544749,0.34352320501660094,0.982528907696607,2.6572987597276265,0.05100072822754471,22.675567626953125,0.2831074591691589,0.9730022771744029,3.376373291015625,0.04600428110499391
26,Im028_1.tif,9.110484557392997,0.3763247318794563,0.9887914063806937,2.211895063229572,0.051535224296302265,18.305084228515625,0.28945341384285544,0.97749591024772,3.12982177734375,0.04412097657117612,12.169367096303503,0.3531010899801533,0.98502388380478,2.4765473005836576,0.04935531810337973,17.872283935546875,0.2880632182497826,0.978028323478783,3.121490478515625,0.04415384064171767
27,Im062_1.tif,10.277814931906615,0.35741169730350936,0.9848326827359202,2.3562743190661473,0.058296879400706464,22.43023681640625,0.2776881036539446,0.966933704954058,3.367095947265625,0.05047640517840115,15.372188107976653,0.33893188786082484,0.97731322353204,2.673683730544747,0.0560120424731871,21.8756103515625,0.27641781364628204,0.9677514175432838,3.345428466796875,0.05029427656306571
28,Im072_1.tif,9.909700267509727,0.38915172684109867,0.9856597671321994,2.2004347033073928,0.07057791327944832,20.04547119140625,0.29730421927975603,0.9709949216376519,3.14453125,0.06025308909086207,13.638345087548638,0.35622428301460596,0.9802374779576769,2.5315843871595334,0.06652194344499203,20.274246215820312,0.29826416244907566,0.9706637579760149,3.1547393798828125,0.06033640666580697
29,Im108_1.tif,7.627659897859923,0.4056322886291289,0.9541889844455469,1.9739026021400778,0.06566863460114081,12.36834716796875,0.3278131745075667,0.9255076919165677,2.59832763671875,0.05760270781337501,7.862126094357976,0.3786137262438379,0.952642118641844,2.1009697227626463,0.06313066919740486,11.9239501953125,0.329759666949097,0.9281830605035633,2.559234619140625,0.0580292500353237
30,Im055_1.tif,10.047528574902724,0.37466027770667565,0.9890496506033503,2.2836667071984436,0.05028671021436563,20.261581420898438,0.2802114031621219,0.9778814269136664,3.2994842529296875,0.04305404358055076,13.218582806420233,0.3448486164067828,0.9855662091321116,2.586864664396887,0.047969429013163534,19.507614135742188,0.28719482707308885,0.9787041492791233,3.2113494873046875,0.043322380012711
31,Im099_1.tif,8.08745744163424,0.3940241399323767,0.9806130937543507,2.0451726653696496,0.053169702665561064,12.847610473632812,0.32314084332506876,0.9692180208121821,2.6456756591796875,0.04677286544737984,8.101577699416344,0.374354225939115,0.9806080178811476,2.123920841439689,0.05128500992170564,13.010528564453125,0.3219897656682923,0.9688285996505418,2.662811279296875,0.04665625714393352
32,Im061_1.tif,13.290628039883268,0.35129248290374404,0.9828336032199937,2.582396035992218,0.05404148793439961,26.536819458007812,0.26549846382942777,0.965752961143933,3.6868438720703125,0.04616868451232792,16.579675340466924,0.3250784138129203,0.9785905836621435,2.8594053988326853,0.05166236002920421,25.427337646484375,0.2690496974154994,0.9671852395589609,3.60650634765625,0.0463713633067764
33,Im071_1.tif,16.752735894941633,0.31579031562014565,0.9792245222034277,2.9506930933852145,0.04377634956608184,30.856643676757812,0.24550103930607906,0.9617296681594427,4.0342864990234375,0.037913472990078495,19.24451301070039,0.3006023640582445,0.9761418863343861,3.13513801070039,0.042572610113589926,30.735275268554688,0.2452073024100997,0.9618801269988108,4.0085296630859375,0.03816852723559162
34,Im037_1.tif,11.240074781128405,0.3396568448761764,0.9874918868235775,2.4994072227626463,0.04474604525887993,23.374160766601562,0.25999845814422684,0.9739937846812174,3.5699005126953125,0.038520904407932946,15.772601532101167,0.3208811871248418,0.9824635367467591,2.837016658560312,0.04302784434135827,22.857223510742188,0.262401340466694,0.9745691194195393,3.5387725830078125,0.038585504257170423
35,Im033_1.tif,9.634362840466927,0.3799133792795758,0.9860818500737464,2.2192363813229576,0.05351141517585088,18.841690063476562,0.29149174537711753,0.9727999622713015,3.1365814208984375,0.045835157154021276,12.820768482490275,0.35252831473314616,0.9814638113762245,2.518786478599222,0.05074598361555386,19.570587158203125,0.2924328786013053,0.9717478285931698,3.180511474609375,0.04575107384308019
36,Im094_1.tif,6.2416707198443575,0.423445490836284,0.9325050779781382,1.8205252918287937,0.09445622897385891,10.311325073242188,0.3441151633516807,0.8880082183679265,2.4012298583984375,0.08375038427448897,7.101562500000002,0.3929181084068765,0.9232159682260869,1.989299610894942,0.09019344607615427,10.391464233398438,0.3453793994976846,0.8871343542317891,2.4003143310546875,0.08373544084269582
37,Im091_1.tif,9.787512159533074,0.3831137136839827,0.9292038007895789,2.1834265564202333,0.07021153917202665,14.26971435546875,0.3167843277399603,0.8964865512636636,2.746917724609375,0.06269012716425204,8.280778818093387,0.3718547056455145,0.9398465442640916,2.150671814202335,0.06909626249704036,14.604690551757812,0.31547430036783664,0.8940564862181076,2.7577667236328125,0.06268467850090333
38,Im075_1.tif,7.9869892996108955,0.3911699666745586,0.9680196972959902,2.050522859922179,0.062920378376468,12.057723999023438,0.3249049395868171,0.9516069185799421,2.5955657958984375,0.05636209930055989,7.363402845330742,0.3809236233885833,0.97049897642285,2.0495348978599224,0.062171785206547515,12.098388671875,0.3246047154292403,0.951443639830731,2.5958251953125,0.05641935244051128
39,Im042_1.tif,10.422710967898832,0.36888658692411647,0.9866748949437396,2.324005958171206,0.055940570663354214,19.5228271484375,0.2833905472718011,0.9750623362014519,3.22979736328125,0.04805679853623075,13.427635578793774,0.34386429694081605,0.9828405382547921,2.601456104085603,0.053271588669398275,20.613250732421875,0.2845225317128054,0.9736696924055467,3.2816162109375,0.04815874591118797
40,Im077_1.tif,6.589722154669259,0.4085285162656838,0.9622190907628742,1.8922817363813225,0.07067047697944645,10.308563232421875,0.33491479708489924,0.9407453675409119,2.43621826171875,0.06291740055559487,6.929945890077823,0.38844618790711444,0.960222944787822,1.9927498784046696,0.06867805017935141,10.604965209960938,0.33305024222436663,0.9390416153724902,2.4660797119140625,0.06279022847094864
41,Im069_1.tif,13.511931541828796,0.3529596877696453,0.9806931636052444,2.5704796935797667,0.05913359250040931,25.379486083984375,0.2723974972392078,0.9637674182659046,3.5462646484375,0.050964079073767495,15.709508754863817,0.33508011501911733,0.9775662234244412,2.7381444552529186,0.05696433233695423,25.471588134765625,0.2729682352591344,0.9636358938681168,3.540924072265625,0.05103825334019651
42,Im073_1.tif,13.65322531614786,0.3404168986281123,0.983463013377262,2.6439840710116735,0.0493495580457511,27.580245971679688,0.26246716890831845,0.9665864600770803,3.7290496826171875,0.04229712245371683,18.070692485408557,0.31890189598873403,0.9781019749961618,2.943290977626458,0.04710878569686361,26.966354370117188,0.2600015905964123,0.9673299575430515,3.7121429443359375,0.04227755166538125
43,Im107_1.tif,9.46075510700389,0.3783958706911753,0.9583956174505789,2.197379620622568,0.054412626182455265,14.563766479492188,0.3073296399316233,0.9359129614523056,2.8191680908203125,0.04792131113891979,8.648407101167315,0.3574032773630262,0.9619460605816297,2.233615029182879,0.05277762543959016,14.322494506835938,0.30749947736071287,0.9369766834760904,2.8136444091796875,0.047837945158568394
44,Im101_1.tif,7.356365515564203,0.4005476610442149,0.9843678882858816,1.9726106517509727,0.061241358860820196,11.666610717773438,0.330337985484333,0.9751763170065983,2.5462188720703125,0.05459358141972161,7.4178167558365775,0.37932164912450667,0.9842385861428242,2.060873662451362,0.05922043907528534,11.523345947265625,0.32737537637441066,0.9754817853233168,2.54547119140625,0.05441780944843619
45,Im074_1.tif,10.195540491245138,0.38047447671153883,0.9614478239081673,2.2361837305447474,0.056384862850060564,15.633453369140625,0.30935928979302163,0.9408383673654906,2.87066650390625,0.04978330120291173,9.41860712548638,0.3566396204486747,0.9643460381848418,2.2919959873540856,0.0542726017146945,16.138275146484375,0.30590860891032423,0.93892705025343,2.919586181640625,0.049402277845458024
46,Im076_1.tif,6.3663971303501965,0.41181455838034614,0.972468930522356,1.8658499513618678,0.06544819877062698,10.23309326171875,0.33601942538176277,0.9557335614968331,2.4306640625,0.0578448145274213,6.985408560311285,0.38539248967326606,0.9697562134965191,2.0062925583657596,0.06272118759973254,10.4644775390625,0.3320651673544262,0.9547325538367634,2.461639404296875,0.057551595157535
47,Im043_1.tif,11.814871108949417,0.37888209558964814,0.9882637512746265,2.346911478599222,0.05994107068453046,24.743637084960938,0.2847952417395167,0.9754541369803982,3.4163665771484375,0.05106123892436208,15.111502918287938,0.34508380571429814,0.984995056641478,2.6566451848249026,0.056298378584428634,22.375839233398438,0.2914073933867298,0.9778025149882711,3.2885589599609375,0.05152951128098519
48,Im050_1.tif,10.010214007782103,0.37373349073695794,0.9886100826383262,2.2756870136186773,0.05838930617332404,19.81439208984375,0.2909503868485253,0.97748030275957,3.19219970703125,0.05024565396935325,12.815418287937742,0.35359379910653077,0.9854222897252103,2.5096668287937742,0.05578009883390414,18.997817993164062,0.293861738669721,0.9784085308570584,3.1446990966796875,0.050418323705414866
49,Im040_1.tif,11.445449294747082,0.34652622425755353,0.9827238875942166,2.4871260943579765,0.042691108849373605,24.080810546875,0.26765548847968285,0.9636291407824843,3.526947021484375,0.03653758222627066,16.41508086089494,0.3281029558322839,0.9752211975586343,2.81376155155642,0.040985749674371484,24.098648071289062,0.26511491192423053,0.963601781688668,3.5545806884765625,0.03628914912360275
50,Im056_1.tif,12.608919017509729,0.3602476339077065,0.9808181348928455,2.478720817120623,0.055582723573039894,26.660354614257812,0.27671059666484926,0.9594705597742529,3.5260772705078125,0.04726912292431464,17.68237779669261,0.33979019258273746,0.9731000252214655,2.7571285262645917,0.05313579869833872,25.718505859375,0.27945573185270056,0.9609024715735702,3.462677001953125,0.047715639948203936
51,Im046_1.tif,9.763253891050583,0.3640669929016327,0.9882305444996592,2.2924975680933852,0.04731598569983025,20.28326416015625,0.2804818311945683,0.9755564366903857,3.287872314453125,0.0406238042788416,13.741017144941635,0.3382721645725337,0.9834314873501866,2.6325237110894943,0.04506999995017466,20.089035034179688,0.2804371473145771,0.9757907339797683,3.2772979736328125,0.04067421062330846
52,Im097_1.tif,8.70545051070039,0.38728968191064483,0.982535364006049,2.115743555447471,0.04781374741356092,13.165679931640625,0.3172920983551826,0.9735737402821306,2.695159912109375,0.042165331347236774,8.339630958171206,0.36750009390037325,0.9832534733197896,2.1743525048638133,0.04635571311874226,14.367477416992188,0.3088995507561829,0.9711612661308555,2.8119049072265625,0.04159352500264985
53,Im103_1.tif,8.286499505928855,0.3914442490759221,0.957855665873806,2.070188982213439,0.06456883801005903,14.312608506944443,0.30817631901353254,0.9270729846134965,2.7949063740079367,0.05663718235157305,9.07443950342783,0.355300220151617,0.9537490495901618,2.2716169476869865,0.061598177532160535,13.34272693452381,0.310798307732004,0.9320145255009992,2.7375992063492065,0.056815266893203015
54,Im085_1.tif,9.790947227626459,0.39428516097911126,0.9648087851683849,2.1469783560311284,0.059942201868740386,14.432037353515625,0.32747252824977785,0.9481043627191102,2.70458984375,0.05341781807098896,8.12952942607004,0.3775300405693345,0.9707799601554229,2.1183730544747084,0.05868546810222835,14.33929443359375,0.3262493749225431,0.9484390778906326,2.70526123046875,0.05344684764288085
55,Im036_1.tif,12.337639834630352,0.3407964644347691,0.9852776448104353,2.571346060311284,0.044730029457274334,24.898239135742188,0.2647998669488989,0.9702765560695974,3.6156463623046875,0.03842257012998493,16.99917923151751,0.3194192835342204,0.9797062646511469,2.898255107003891,0.04279288037686666,24.867599487304688,0.2637101868250188,0.9703133246565463,3.6226959228515625,0.03845931092417568
56,Im078_1.tif,7.804930690661479,0.3963525020521625,0.9738010062913353,2.018391293774319,0.059251857649163894,12.348419189453125,0.32487508127057296,0.9584979797918037,2.606781005859375,0.05269971565092622,7.9166008025291825,0.37374569428453325,0.9734125959624422,2.1182058608949412,0.0573332571948441,12.2989501953125,0.3218158039819715,0.9586642596592567,2.614501953125,0.05256021182086803
57,Im058_1.tif,11.824294747081712,0.3603086261465367,0.9844979832058177,2.448230787937743,0.06019465422953879,23.761871337890625,0.2776018279303283,0.9687911517864095,3.455230712890625,0.05196283664675474,15.701635457198448,0.3395776309737086,0.9793855436733139,2.738357247081712,0.05817488098312809,23.333404541015625,0.27574313678354734,0.9693539805056124,3.4544677734375,0.05202797341697846
58,Im092_1.tif,8.86989299610895,0.39889075806799695,0.9565325054513218,2.0809824902723735,0.0657371831134827,13.788314819335938,0.3241155683153031,0.9325312383029767,2.6939849853515625,0.057839842320035965,8.483721425097276,0.37255710161302463,0.9584810001510433,2.165354450389105,0.06304972560863022,13.941925048828125,0.3228082028976981,0.9317800129944398,2.70855712890625,0.05772528267546638
59,Im087_1.tif,11.475027358949417,0.3782130048515222,0.9689323938026265,2.303973127431907,0.0524967641664627,18.516754150390625,0.30737168040472396,0.9499463649670686,3.00372314453125,0.04632206728042284,10.16544564688716,0.36322356357495966,0.9725194143049568,2.3202669017509727,0.051035877427266806,17.003280639648438,0.3114572625307462,0.9540378685440347,2.9282684326171875,0.04650361490378664
60,Im041_1.tif,13.387341926070038,0.341314975522549,0.9805655095613144,2.613144455252918,0.04173803454778721,26.319610595703125,0.2627881279200528,0.9617707749679769,3.64776611328125,0.03570885928367384,16.552483584630348,0.3225424822357223,0.9759499254236763,2.8473826605058363,0.04010307603156417,25.791122436523438,0.26203903440253196,0.9625380126456073,3.6414031982421875,0.035656146547709044
61,Im104_1.tif,7.867126702334629,0.3913899693390296,0.9584112155304804,2.045355058365759,0.06432268637678366,13.350860595703125,0.3129827957292497,0.9294289544658766,2.7305908203125,0.05654763736129258,8.66929109922179,0.36220431620833937,0.9542057040643699,2.214980544747082,0.06152937191888412,12.80615234375,0.3150145473246159,0.9323079956351562,2.68670654296875,0.05671810018578347
62,Im034_1.tif,10.394424854085603,0.3603526075865481,0.9858654197755816,2.356091926070039,0.044087219115385615,19.169235229492188,0.2772108211567632,0.973935022757285,3.2515716552734375,0.03789763791281367,13.686101653696497,0.33171789521775163,0.9813788614871615,2.6648832684824906,0.041954329203501534,21.316482543945312,0.27239756857454156,0.9710155598820377,3.3911590576171875,0.03749206814227269
63,Im070_1.tif,11.809520914396888,0.36613480499802054,0.9865264454009701,2.3995926556420235,0.06122473763122232,24.093307495117188,0.28313786396448243,0.9725290529652552,3.4162139892578125,0.0529774872288894,15.58225924124514,0.34432203918989823,0.982241228022945,2.696923638132296,0.05876934669139877,23.085189819335938,0.2834137006572533,0.973678327552257,3.3715057373046875,0.05312742563453161
64,Im053_1.tif,10.543576726653697,0.36776202632507765,0.9857899150664672,2.338263010700389,0.05546253798297133,20.567092895507812,0.28652544381614015,0.9722905690226954,3.2607269287109375,0.04803872727494118,13.710770306420233,0.3437150859304542,0.9815605019543369,2.598051434824903,0.05310366330484378,21.11767578125,0.28464799081731906,0.9715490035571207,3.3011474609375,0.04809718565422901
65,Im030_1.tif,11.833004012645915,0.36474916142835895,0.9844094824387674,2.4513466682879375,0.05561680988667027,22.474212646484375,0.28135817711750977,0.9704265795342624,3.410888671875,0.04785216949038986,13.703915369649806,0.3450102728635036,0.9819725699791751,2.620683365758755,0.053303242508046314,21.225051879882812,0.28715855599205065,0.972070269676105,3.3161773681640625,0.0481557519615902
66,Im064_1.tif,13.788424124513615,0.34167625458076684,0.9815992438627076,2.6435432879377427,0.05313792688937086,26.206939697265625,0.2623059399099057,0.9650499445300672,3.675872802734375,0.045667466645747154,16.806025048638134,0.32509130741179465,0.9775823896602924,2.8693154182879375,0.0509649349074579,25.767623901367188,0.2622929460488346,0.9656358860162558,3.6431121826171875,0.04563797949835791
67,Im035_1.tif,11.764150656614788,0.3393300086710361,0.9843339345804989,2.524790248054475,0.042672096778018614,25.7666015625,0.26376324582688465,0.9656127716743028,3.620574951171875,0.03669408200417863,17.608463035019454,0.3198370196187458,0.9765247999541186,2.9077091439688716,0.04082073293446686,24.6717529296875,0.2630861625100451,0.96707384909537,3.593994140625,0.03664013685377093
68,Im054_1.tif,11.553091561284049,0.36672413705747253,0.9883598340367359,2.4186983219844365,0.054743319229292035,23.241790771484375,0.2786067298911408,0.9765899613556166,3.451690673828125,0.046849904694009875,13.476319309338521,0.34766711476372514,0.9864191240942772,2.5787025778210118,0.052274375966559476,20.55633544921875,0.2885809248768847,0.9792945409761655,3.250030517578125,0.04753985256010305
69,Im065_1.tif,13.061208049610894,0.3550184637187695,0.982581834875757,2.53691938229572,0.056020832146525784,28.000320434570312,0.2671716169215123,0.9626764584149069,3.6633453369140625,0.04779674957225575,18.926556420233467,0.32641308513446127,0.9747721518756737,2.8998662451361863,0.053120629335713244,27.594253540039062,0.26902839120364397,0.963217495711472,3.6245269775390625,0.047894215550326066
70,Im081_1.tif,7.809642509727626,0.40973598651642423,0.959084725382175,1.9639165856031129,0.07227827582034266,12.406021118164062,0.33645604411669067,0.9349757153546857,2.5507659912109375,0.06425307576713478,7.957244041828793,0.3861032292875857,0.9583288533217393,2.0808760943579765,0.0692368508976429,12.746047973632812,0.3345952115764927,0.9331940439367687,2.5803375244140625,0.06397902444358297
71,Im063_1.tif,11.785901021400779,0.3609266924044248,0.9831795117194473,2.429261916342413,0.05838947729537762,23.782196044921875,0.28132203648782916,0.9661094812104077,3.410491943359375,0.05068230043903713,15.85610712548638,0.34102645999283326,0.97738319313797,2.7007386916342413,0.056336438299197863,23.6373291015625,0.27869506626404505,0.966316219824444,3.41107177734375,0.05050833892105393
72,Im057_1.tif,9.977960846303503,0.37359818135224077,0.9847740394687285,2.266992947470818,0.06723680306052303,20.94091796875,0.2882751998326349,0.9680692305174584,3.241943359375,0.057776345445146454,14.244543409533074,0.3492517688033366,0.978255754676109,2.583976775291829,0.0637880970015788,20.690536499023438,0.28866012187509066,0.9684517727502372,3.2250823974609375,0.05777225801400049
73,Im102_1.tif,8.695586089494164,0.3877281772444366,0.9634051625372198,2.1111381322957197,0.058922115107307355,13.45599365234375,0.31393089114127093,0.9433463176021868,2.729827880859375,0.05194975243284322,8.591181298638132,0.3599201077655307,0.9638203012808684,2.216789275291829,0.05659381284606898,14.018081665039062,0.31520343749379254,0.9409806464231395,2.7574920654296875,0.05191076705776209
